# Time[s]    Strain
1.232910156250000000e+00 8.836258325056877721e-23
1.233154296875000000e+00 6.676436312708415225e-23
1.233398437500000000e+00 5.343271462952567425e-23
1.233642578125000000e+00 5.254247549831301381e-23
1.233886718750000000e+00 6.420897306094511817e-23
1.234130859375000000e+00 8.438717622129855414e-23
1.234375000000000000e+00 1.063651425340108311e-22
1.234619140625000000e+00 1.234295811426293633e-22
1.234863281250000000e+00 1.315711236803978362e-22
1.235107421875000000e+00 1.309394601990084397e-22
1.235351562500000000e+00 1.252733704633280665e-22
1.235595703125000000e+00 1.196249314459524107e-22
1.235839843750000000e+00 1.176641579738305897e-22
1.236083984375000000e+00 1.199267374070931631e-22
1.236328125000000000e+00 1.237328206594397967e-22
1.236572265625000000e+00 1.247678184995224023e-22
1.236816406250000000e+00 1.195873551860377886e-22
1.237060546875000000e+00 1.076537180791789319e-22
1.237304687500000000e+00 9.155019800583725023e-23
1.237548828125000000e+00 7.515358767263249382e-23
1.237792968750000000e+00 6.105381431371238925e-23
1.238037109375000000e+00 4.911657790552262180e-23
1.238281250000000000e+00 3.721615488862702189e-23
1.238525390625000000e+00 2.344824148034645886e-23
1.238769531250000000e+00 7.951764486339210514e-24
1.239013671875000000e+00 -7.116665162606102604e-24
1.239257812500000000e+00 -1.925769920722994527e-23
1.239501953125000000e+00 -2.739599937318564557e-23
1.239746093750000000e+00 -3.228308354091923955e-23
1.239990234375000000e+00 -3.540392396822704783e-23
1.240234375000000000e+00 -3.748773653828602307e-23
1.240478515625000000e+00 -3.774204524196300800e-23
1.240722656250000000e+00 -3.400362585917639661e-23
1.240966796875000000e+00 -2.337348434911701607e-23
1.241210937500000000e+00 -3.050290414734362792e-24
1.241455078125000000e+00 2.868238896962750275e-23
1.241699218750000000e+00 7.149326831283291163e-23
1.241943359375000000e+00 1.224303600503162962e-22
1.242187500000000000e+00 1.760390010056257835e-22
1.242431640625000000e+00 2.252435409001272065e-22
1.242675781250000000e+00 2.627872249534043995e-22
1.242919921875000000e+00 2.827836306172587907e-22
1.243164062500000000e+00 2.819029446951907442e-22
1.243408203125000000e+00 2.599479238894270718e-22
1.243652343750000000e+00 2.198833623526144465e-22
1.243896484375000000e+00 1.675231634040260414e-22
1.244140625000000000e+00 1.109145779338533076e-22
1.244384765625000000e+00 5.916489606444606515e-23
1.244628906250000000e+00 2.049984431026113437e-23
1.244873046875000000e+00 -8.110394735731987752e-26
1.245117187500000000e+00 -2.559743434196031230e-24
1.245361328125000000e+00 7.948724454956493144e-24
1.245605468750000000e+00 2.295563186362376963e-23
1.245849609375000000e+00 3.360701110370513538e-23
1.246093750000000000e+00 3.363683033836915061e-23
1.246337890625000000e+00 2.103211751667290338e-23
1.246582031250000000e+00 -2.117196731711240350e-24
1.246826171875000000e+00 -3.116744024926183059e-23
1.247070312500000000e+00 -6.076559631157732429e-23
1.247314453125000000e+00 -8.598626272826271381e-23
1.247558593750000000e+00 -1.027082718712652007e-22
1.247802734375000000e+00 -1.080401853209110393e-22
1.248046875000000000e+00 -1.013494469489613225e-22
1.248291015625000000e+00 -8.534397136909181518e-23
1.248535156250000000e+00 -6.602848235402968521e-23
1.248779296875000000e+00 -5.102728339251977588e-23
1.249023437500000000e+00 -4.705439122537426240e-23
1.249267578125000000e+00 -5.786149920585820726e-23
1.249511718750000000e+00 -8.339183360880688390e-23
1.249755859375000000e+00 -1.199790045228028064e-22
1.250000000000000000e+00 -1.611283940892583083e-22
1.250244140625000000e+00 -1.986600517672961201e-22
1.250488281250000000e+00 -2.242483247773844512e-22
1.250732421875000000e+00 -2.313379866764404418e-22
1.250976562500000000e+00 -2.170554215895888345e-22
1.251220703125000000e+00 -1.833872341938946855e-22
1.251464843750000000e+00 -1.369945648341936001e-22
1.251708984375000000e+00 -8.758593779002103515e-23
1.251953125000000000e+00 -4.538822749035291331e-23
1.252197265625000000e+00 -1.863348790907754613e-23
1.252441406250000000e+00 -1.195734003702984021e-23
1.252685546875000000e+00 -2.606712486800906421e-23
1.252929687500000000e+00 -5.827077604573801818e-23
1.253173828125000000e+00 -1.031245016627304628e-22
1.253417968750000000e+00 -1.528793115011907545e-22
1.253662109375000000e+00 -1.981200095996239511e-22
1.253906250000000000e+00 -2.292005493662098677e-22
1.254150390625000000e+00 -2.385224446778972328e-22
1.254394531250000000e+00 -2.229105807875270276e-22
1.254638671875000000e+00 -1.850146395452307574e-22
1.254882812500000000e+00 -1.329961767181783653e-22
1.255126953125000000e+00 -7.841600334014813560e-23
1.255371093750000000e+00 -3.285792983684766252e-23
1.255615234375000000e+00 -4.361901004352819127e-24
1.255859375000000000e+00 4.928523206235486829e-24
1.256103515625000000e+00 -1.154723227934117999e-24
1.256347656250000000e+00 -1.491575143952237239e-23
1.256591796875000000e+00 -2.787424455641764301e-23
1.256835937500000000e+00 -3.337541907629423512e-23
1.257080078125000000e+00 -2.802612589962901186e-23
1.257324218750000000e+00 -1.213292555889776016e-23
1.257568359375000000e+00 1.044280718025848334e-23
1.257812500000000000e+00 3.302594183313011252e-23
1.258056640625000000e+00 4.780157597822678260e-23
1.258300781250000000e+00 4.831212962250064283e-23
1.258544921875000000e+00 3.180401060510488910e-23
1.258789062500000000e+00 1.683768736024342229e-25
1.259033203125000000e+00 -4.102485457812135190e-23
1.259277343750000000e+00 -8.466887263049438929e-23
1.259521484375000000e+00 -1.240425050011445555e-22
1.259765625000000000e+00 -1.536471479965991056e-22
1.260009765625000000e+00 -1.693120166585993337e-22
1.260253906250000000e+00 -1.685439852716535807e-22
1.260498046875000000e+00 -1.514670705139367369e-22
1.260742187500000000e+00 -1.216042791747878642e-22
1.260986328125000000e+00 -8.546887954998626462e-23
1.261230468750000000e+00 -5.069892224643340010e-23
1.261474609375000000e+00 -2.346947343007439651e-23
1.261718750000000000e+00 -6.422609400980678402e-24
1.261962890625000000e+00 1.805272700809159570e-24
1.262207031250000000e+00 5.198219614804346386e-24
1.262451171875000000e+00 8.002923477757222216e-24
1.262695312500000000e+00 1.284565247053353494e-23
1.262939453125000000e+00 2.019347231371463614e-23
1.263183593750000000e+00 2.896496104102986425e-23
1.263427734375000000e+00 3.754018506842955137e-23
1.263671875000000000e+00 4.458996029079733883e-23
1.263916015625000000e+00 4.961105130794932417e-23
1.264160156250000000e+00 5.328517967119055622e-23
1.264404296875000000e+00 5.756621259340643184e-23
1.264648437500000000e+00 6.515153811388411058e-23
1.264892578125000000e+00 7.821668979859253089e-23
1.265136718750000000e+00 9.683107611096102920e-23
1.265380859375000000e+00 1.178559838643950516e-22
1.265625000000000000e+00 1.351748655787018567e-22
1.265869140625000000e+00 1.416754223653255961e-22
1.266113281250000000e+00 1.323925548883487778e-22
1.266357421875000000e+00 1.072478077103424183e-22
1.266601562500000000e+00 7.183559849849026351e-23
1.266845703125000000e+00 3.574188531555208787e-23
1.267089843750000000e+00 9.109192346249850623e-24
1.267333984375000000e+00 -1.076665517823628017e-24
1.267578125000000000e+00 6.537475253010106276e-24
1.267822265625000000e+00 2.730312904266803614e-23
1.268066406250000000e+00 5.228016847022524223e-23
1.268310546875000000e+00 7.133180082917518256e-23
1.268554687500000000e+00 7.657823612635934501e-23
1.268798828125000000e+00 6.510719017261267168e-23
1.269042968750000000e+00 4.000434098034784349e-23
1.269287109375000000e+00 9.196467372274140908e-24
1.269531250000000000e+00 -1.766834937426401189e-23
1.269775390625000000e+00 -3.316887235247834635e-23
1.270019531250000000e+00 -3.512467365096676511e-23
1.270263671875000000e+00 -2.713736242895832322e-23
1.270507812500000000e+00 -1.633777094464039706e-23
1.270751953125000000e+00 -9.594030205279825062e-24
1.270996093750000000e+00 -1.028239408820964524e-23
1.271240234375000000e+00 -1.720612386703921273e-23
1.271484375000000000e+00 -2.584222276719791314e-23
1.271728515625000000e+00 -3.090908862115802209e-23
1.271972656250000000e+00 -2.889355336347245617e-23
1.272216796875000000e+00 -1.948263354875183687e-23
1.272460937500000000e+00 -5.438186139706740526e-24
1.272705078125000000e+00 8.907865826234964915e-24
1.272949218750000000e+00 1.979913892238421024e-23
1.273193359375000000e+00 2.578333278685330735e-23
1.273437500000000000e+00 2.817678966966884971e-23
1.273681640625000000e+00 3.016022430627950133e-23
1.273925781250000000e+00 3.511787502344748048e-23
1.274169921875000000e+00 4.505205531628261160e-23
1.274414062500000000e+00 5.970902935531109552e-23
1.274658203125000000e+00 7.667564923231495755e-23
1.274902343750000000e+00 9.228934476597169492e-23
1.275146484375000000e+00 1.029096991685050285e-22
1.275390625000000000e+00 1.060251244004307906e-22
1.275634765625000000e+00 1.008028976798295986e-22
1.275878906250000000e+00 8.798232212658008687e-23
1.276123046875000000e+00 6.929099713842085947e-23
1.276367187500000000e+00 4.669578200796198257e-23
1.276611328125000000e+00 2.185808400809232559e-23
1.276855468750000000e+00 -3.878054752864896369e-24
1.277099609375000000e+00 -2.896586910508923937e-23
1.277343750000000000e+00 -5.102937734822795852e-23
1.277587890625000000e+00 -6.662675932429549006e-23
1.277832031250000000e+00 -7.166988129851785984e-23
1.278076171875000000e+00 -6.256887505815379320e-23
1.278320312500000000e+00 -3.788030769542798946e-23
1.278564453125000000e+00 2.787244999829932041e-25
1.278808593750000000e+00 4.597782237335878554e-23
1.279052734375000000e+00 9.069983093664751661e-23
1.279296875000000000e+00 1.254671078485469402e-22
1.279541015625000000e+00 1.429520421699640996e-22
1.279785156250000000e+00 1.390229443647525339e-22
1.280029296875000000e+00 1.136969468706456462e-22
1.280273437500000000e+00 7.162176733629044897e-23
1.280517578125000000e+00 2.191603906551510418e-23
1.280761718750000000e+00 -2.321197681879948412e-23
1.281005859375000000e+00 -5.158153224713889802e-23
1.281250000000000000e+00 -5.539471322003709685e-23
1.281494140625000000e+00 -3.486557916112770622e-23
1.281738281250000000e+00 1.283209016488005317e-24
1.281982421875000000e+00 3.932990236951593355e-23
1.282226562500000000e+00 6.638493776356169282e-23
1.282470703125000000e+00 7.539520182381358745e-23
1.282714843750000000e+00 6.691641952168430446e-23
1.282958984375000000e+00 4.735460423338613891e-23
1.283203125000000000e+00 2.522683547559262268e-23
1.283447265625000000e+00 7.623269103307181852e-24
1.283691406250000000e+00 -1.554535793613184748e-24
1.283935546875000000e+00 -1.292536130651236162e-24
1.284179687500000000e+00 7.962743096133190775e-24
1.284423828125000000e+00 2.540200038134162027e-23
1.284667968750000000e+00 4.964280166488504583e-23
1.284912109375000000e+00 7.744146158072288519e-23
1.285156250000000000e+00 1.026827101892027830e-22
1.285400390625000000e+00 1.170997456401883023e-22
1.285644531250000000e+00 1.130123110227607385e-22
1.285888671875000000e+00 8.683962111017579079e-23
1.286132812500000000e+00 4.148465110736767697e-23
1.286376953125000000e+00 -1.371276921777474472e-23
1.286621093750000000e+00 -6.548876648061875773e-23
1.286865234375000000e+00 -1.005677843942880754e-22
1.287109375000000000e+00 -1.095212046414705312e-22
1.287353515625000000e+00 -8.950824891740451450e-23
1.287597656250000000e+00 -4.544303737225824681e-23
1.287841796875000000e+00 1.070213705355847428e-23
1.288085937500000000e+00 6.279508713591794216e-23
1.288330078125000000e+00 9.539390313106271698e-23
1.288574218750000000e+00 9.908551908881351289e-23
1.288818359375000000e+00 7.407856943049253423e-23
1.289062500000000000e+00 3.025427165384470011e-23
1.289306640625000000e+00 -1.664037961258739563e-23
1.289550781250000000e+00 -5.114970709667238925e-23
1.289794921875000000e+00 -6.394860738430531477e-23
1.290039062500000000e+00 -5.496473436712906242e-23
1.290283203125000000e+00 -3.278626257998235417e-23
1.290527343750000000e+00 -1.090380955327610595e-23
1.290771484375000000e+00 -2.383966913338063407e-24
1.291015625000000000e+00 -1.495719558817270971e-23
1.291259765625000000e+00 -4.822219668819729635e-23
1.291503906250000000e+00 -9.389678514843456496e-23
1.291748046875000000e+00 -1.390417534217649270e-22
1.291992187500000000e+00 -1.710915390896744290e-22
1.292236328125000000e+00 -1.826179700243526321e-22
1.292480468750000000e+00 -1.737147741547750459e-22
1.292724609375000000e+00 -1.510921998036002068e-22
1.292968750000000000e+00 -1.246468929857337183e-22
1.293212890625000000e+00 -1.032963176871792995e-22
1.293457031250000000e+00 -9.189562509808176255e-23
1.293701171875000000e+00 -9.030164233807753722e-23
1.293945312500000000e+00 -9.450964955974934226e-23
1.294189453125000000e+00 -9.891902717486738971e-23
1.294433593750000000e+00 -9.859453710476819270e-23
1.294677734375000000e+00 -9.069964453718115009e-23
1.294921875000000000e+00 -7.481182417389656212e-23
1.295166015625000000e+00 -5.240840532979065310e-23
1.295410156250000000e+00 -2.613528081342499436e-23
1.295654296875000000e+00 7.002770321119547701e-25
1.295898437500000000e+00 2.449347233264980068e-23
1.296142578125000000e+00 4.199068254005748667e-23
1.296386718750000000e+00 5.138953940788064974e-23
1.296630859375000000e+00 5.343654633969788820e-23
1.296875000000000000e+00 5.177247690101604229e-23
1.297119140625000000e+00 5.204243340072033397e-23
1.297363281250000000e+00 5.983316525933583265e-23
1.297607421875000000e+00 7.811092006480615953e-23
1.297851562500000000e+00 1.053244152968726179e-22
1.298095703125000000e+00 1.352692895966162534e-22
1.298339843750000000e+00 1.589919953717173463e-22
1.298583984375000000e+00 1.679594948229851702e-22
1.298828125000000000e+00 1.571160008703296003e-22
1.299072265625000000e+00 1.265533874352373988e-22
1.299316406250000000e+00 8.124721060263841796e-23
1.299560546875000000e+00 2.926340372057651069e-23
1.299804687500000000e+00 -2.057930889947323007e-23
1.300048828125000000e+00 -6.071932011690779953e-23
1.300292968750000000e+00 -8.618687980772131853e-23
1.300537109375000000e+00 -9.528282134722795748e-23
1.300781250000000000e+00 -8.962471461355284286e-23
1.301025390625000000e+00 -7.355509324003199581e-23
1.301269531250000000e+00 -5.306721182059255896e-23
1.301513671875000000e+00 -3.452286072485366958e-23
1.301757812500000000e+00 -2.335536201458430200e-23
1.302001953125000000e+00 -2.286985418553917551e-23
1.302246093750000000e+00 -3.334510478266561259e-23
1.302490234375000000e+00 -5.178688319638897586e-23
1.302734375000000000e+00 -7.262606402681748189e-23
1.302978515625000000e+00 -8.931948130900580997e-23
1.303222656250000000e+00 -9.641142478087595818e-23
1.303466796875000000e+00 -9.135427833019060201e-23
1.303710937500000000e+00 -7.536227944810691178e-23
1.303955078125000000e+00 -5.295939214451895157e-23
1.304199218750000000e+00 -3.054983668264094045e-23
1.304443359375000000e+00 -1.460980677071746057e-23
1.304687500000000000e+00 -9.792070810200536086e-24
1.304931640625000000e+00 -1.713061718302687990e-23
1.305175781250000000e+00 -3.300919501208217961e-23
1.305419921875000000e+00 -4.986197953720845229e-23
1.305664062500000000e+00 -5.894096382842782790e-23
1.305908203125000000e+00 -5.416877376743935276e-23
1.306152343750000000e+00 -3.512017644095830894e-23
1.306396484375000000e+00 -7.422347667438930832e-24
1.306640625000000000e+00 1.968476085735857550e-23
1.306884765625000000e+00 3.724743419667192858e-23
1.307128906250000000e+00 3.993961950797972346e-23
1.307373046875000000e+00 2.746184346468587231e-23
1.307617187500000000e+00 3.810116730439716505e-24
1.307861328125000000e+00 -2.476850987688646367e-23
1.308105468750000000e+00 -5.190215609905309084e-23
1.308349609375000000e+00 -7.241193265057073809e-23
1.308593750000000000e+00 -8.278513806186459323e-23
1.308837890625000000e+00 -8.142767767548168405e-23
1.309082031250000000e+00 -6.920891779254948989e-23
1.309326171875000000e+00 -5.002491665753806390e-23
1.309570312500000000e+00 -3.039896805941548280e-23
1.309814453125000000e+00 -1.740155761071711918e-23
1.310058593750000000e+00 -1.547698099909129261e-23
1.310302734375000000e+00 -2.398030588277540643e-23
1.310546875000000000e+00 -3.712595402092364948e-23
1.310791015625000000e+00 -4.662718216697748745e-23
1.311035156250000000e+00 -4.564976651279125105e-23
1.311279296875000000e+00 -3.193139665777733727e-23
